,Symbol,FullName,source,bill_code,customer_code.y,b.fullname
218,000338,潍柴动力,1,b'NzcyMDM3OTE2MQ==',b'NzcyMDM3OTE2MQ==',潍柴动力股份有限公司
219,000400,许继电气,1,b'Mzc0MDA5Mjc4Mw==',b'Mzc0MDA5Mjc4Mw==',许继电气股份有限公司
220,000400,许继电气,1,b'MDIxODg5MTQyOQ==',b'MDIxODg5MTQyOQ==',许继电气股份有限公司
221,000400,许继电气,1,b'MDIzNDY3MzExMw==',b'MDIzNDY3MzExMw==',许继电气股份有限公司
222,000400,许继电气,1,b'MDIyNTk1NjE3MQ==',b'MDIyNTk1NjE3MQ==',许继电气股份有限公司
223,000400,许继电气,1,b'NzMxMjAwNTg1Mg==',b'NzMxMjAwNTg1Mg==',许继电气股份有限公司
224,000400,许继电气,1,b'MDI3NjY5MDg4MA==',b'MDI3NjY5MDg4MA==',许继电气股份有限公司
225,000400,许继电气,1,b'MDI4Njc3OTkyMg==',b'MDI4Njc3OTkyMg==',许继电气股份有限公司
226,000400,许继电气,1,b'OTkxMDYyNzkwMw==',b'OTkxMDYyNzkwMw==',许继电气股份有限公司
227,000400,许继电气,1,b'NTMxMTg3MzI0Mw==',b'NTMxMTg3MzI0Mw==',许继电气股份有限公司
228,000400,许继电气,1,b'ODUxMTM3NTgzNg==',b'ODUxMTM3NTgzNg==',许继电气股份有限公司
229,000400,许继电气,1,b'MDIzNTM3MzM3NQ==',b'MDIzNTM3MzM3NQ==',许继电气股份有限公司
230,000400,许继电气,1,b'MzExMzY4MDI3OQ==',b'MzExMzY4MDI3OQ==',许继电气股份有限公司
231,000400,许继电气,1,b'NzkxMDgxNDk2OQ==',b'NzkxMDgxNDk2OQ==',许继电气股份有限公司
232,000404,华意压缩,1,b'Nzk4MDIyODM0NQ==',b'Nzk4MDIyODM0NQ==',长虹华意压缩机股份有限公司
233,000404,华意压缩,1,b'Nzk4MDAxNTk0NQ==',b'Nzk4MDAxNTk0NQ==',长虹华意压缩机股份有限公司
234,000407,胜利股份,1,b'NTMxMzA2NTUzNQ==',b'NTMxMzA2NTUzNQ==',山东胜利股份有限公司
235,000410,*ST 沈机,1,b'MDI0MjkxMzA5Mw==',b'MDI0MjkxMzA5Mw==',沈阳机床股份有限公司
236,000410,*ST 沈机,1,b'MDI0MzQ4MDcwNw==',b'MDI0MzQ4MDcwNw==',沈阳机床股份有限公司
237,000415,渤海金控,1,b'MDEwMjQ4Mzg0MQ==',b'MDEwMjQ4Mzg0MQ==',渤海租赁股份有限公司
238,000416,民生控股,1,b'MDEwMDA4NTc5MA==',b'MDEwMDA4NTc5MA==',民生控股股份有限公司
239,000418,小天鹅A,1,b'OTMxMDgyMjY4Ng==',b'OTMxMDgyMjY4Ng==',无锡小天鹅股份有限公司
240,000418,小天鹅A,1,b'NzU3NDE3MjEyNA==',b'NTEwMTI4NjMwNg==',无锡小天鹅股份有限公司
241,000418,小天鹅A,1,b'NzE3MTQyNTIzOA==',b'NzE3MTQyNTIzOA==',无锡小天鹅股份有限公司
242,000418,小天鹅A,1,b'ODk4MDI4NTkxNg==',b'ODk4MDI4NTkxNg==',无锡小天鹅股份有限公司
243,000418,小天鹅A,1,b'MDEwMDAzMDQ2NA==',b'MDEwMDAzMDQ2NA==',无锡小天鹅股份有限公司
244,000418,小天鹅A,1,b'MzUxMDU4ODIxNQ==',b'MzUxMDU4ODIxNQ==',无锡小天鹅股份有限公司
245,000418,小天鹅A,1,b'MzcxMTk1NDAzOQ==',b'MzcxMTk1NDAzOQ==',无锡小天鹅股份有限公司
246,000418,小天鹅A,1,b'NzU1MDA2MDM5NA==',b'NzU1MDA2MDM5NA==',无锡小天鹅股份有限公司
247,000418,小天鹅A,1,b'NTEwMzM1NTkzMg==',b'NTEwMzM1NTkzMg==',无锡小天鹅股份有限公司
248,000418,小天鹅A,1,b'NTkxNTM3NDc0OA==',b'NTkxNTM3NDc0OA==',无锡小天鹅股份有限公司
249,000418,小天鹅A,1,b'NzkxMDM2Njg4OQ==',b'NzkxMDM2Njg4OQ==',无锡小天鹅股份有限公司
250,000418,小天鹅A,1,b'MDIzNTM4NzgwNA==',b'MDIzNTM4NzgwNA==',无锡小天鹅股份有限公司
251,000418,小天鹅A,1,b'OTkxMDkyMzI5OA==',b'OTkxMDkyMzI5OA==',无锡小天鹅股份有限公司
252,000418,小天鹅A,1,b'NTUxMzM1OTk1Mg==',b'NTUxMzM1OTk1Mg==',无锡小天鹅股份有限公司
253,000418,小天鹅A,1,b'MDIwODA1MDk2Mg==',b'MDIwODA1MDk2Mg==',无锡小天鹅股份有限公司
254,000418,小天鹅A,1,b'MDI0MjQ5MzEyNw==',b'MDI0MjQ5MzEyNw==',无锡小天鹅股份有限公司
255,000418,小天鹅A,1,b'MDI1NTA0NjcxMg==',b'MDI1NTA0NjcxMg==',无锡小天鹅股份有限公司
256,000418,小天鹅A,1,b'NTE2MDQyMzY1Ng==',b'NTE2MDQyMzY1Ng==',无锡小天鹅股份有限公司
257,000419,通程控股,1,b'NzMxMjAxMDM2Mw==',b'NzMxMjAxMDM2Mw==',长沙通程控股股份有限公司
258,000419,通程控股,1,b'NzMxMTMwOTg0NQ==',b'NzMxMTMwOTg0NQ==',长沙通程控股股份有限公司
259,000419,通程控股,1,b'NzMxMjAwOTY3Nw==',b'NzMxMjAwOTY3Nw==',长沙通程控股股份有限公司
260,000420,吉林化纤,1,b'NDMyMDMwNTIwMQ==',b'NDMyMDMwNTIwMQ==',吉林化纤股份有限公司
261,000421,南京公用,1,b'MDI1NTA0MTg4OQ==',b'MDI1NTA0MTg4OQ==',南京公用发展股份有限公司
262,000421,南京公用,1,b'MDI1NTA0MTg4Mw==',b'MDI1NTA0MTg4Mw==',南京公用发展股份有限公司
263,000422,湖北宜化,1,b'NzE3MTAzNjM5Mg==',b'NzE3MTAzNjM5Mg==',湖北宜化化工股份有限公司
264,000422,湖北宜化,1,b'NzE3MTU3ODIxNw==',b'NzE3MTU3ODIxNw==',湖北宜化化工股份有限公司
265,000422,湖北宜化,1,b'NzE3MTE5MTg2NQ==',b'NzE3MTE5MTg2NQ==',湖北宜化化工股份有限公司
266,000423,东阿阿胶,1,b'NTMzMTgxODY0MQ==',b'NTMzMTgxODY0MQ==',东阿阿胶股份有限公司
267,000423,东阿阿胶,1,b'MzE1MTk5MjM2NQ==',b'MzE1MTk5MjM2NQ==',东阿阿胶股份有限公司
268,000423,东阿阿胶,1,b'NzMxMjAxMDIzNQ==',b'NzMxMjAxMDIzNQ==',东阿阿胶股份有限公司
269,000423,东阿阿胶,1,b'ODcxMjI1NzYxMA==',b'ODcxMjI1NzYxMA==',东阿阿胶股份有限公司
270,000423,东阿阿胶,1,b'OTUxMDY1Mzg2OA==',b'OTUxMDY1Mzg2OA==',东阿阿胶股份有限公司
271,000423,东阿阿胶,1,b'Mzc3MDQ3NDA5NA==',b'Mzc3MDQ3NDA5NA==',东阿阿胶股份有限公司
272,000423,东阿阿胶,1,b'NTEwMzM2MTQ3NQ==',b'NTEwMzM2MTQ3NQ==',东阿阿胶股份有限公司
273,000423,东阿阿胶,1,b'NTUwMDI0OTk1Mg==',b'NTUwMDI0OTk1Mg==',东阿阿胶股份有限公司
274,000423,东阿阿胶,1,b'MDI3NjY5MjAxMQ==',b'MDI3NjY5MjAxMQ==',东阿阿胶股份有限公司
275,000423,东阿阿胶,1,b'MDIyNTk1NTQ4OA==',b'MDIyNTk1NTQ4OA==',东阿阿胶股份有限公司
276,000423,东阿阿胶,1,b'MDI1NTA0MjkyMQ==',b'MDI1NTA0MjkyMQ==',东阿阿胶股份有限公司
277,000423,东阿阿胶,1,b'MzM1MTYxMzEyNQ==',b'MzM1MTYxMzEyNQ==',东阿阿胶股份有限公司
278,000423,东阿阿胶,1,b'MzU3MDE4NTQxNw==',b'MzU3MDE4NTQxNw==',东阿阿胶股份有限公司
279,000423,东阿阿胶,1,b'NTkxNTU4OTE5NQ==',b'NTkxNTU4OTE5NQ==',东阿阿胶股份有限公司
280,000423,东阿阿胶,1,b'NzU1MDAyMjEwOQ==',b'NzU1MDAyMjEwOQ==',东阿阿胶股份有限公司
281,000423,东阿阿胶,1,b'MDIwMDU3MTk4Mg==',b'MDIwMDU3MTk4Mg==',东阿阿胶股份有限公司
282,000423,东阿阿胶,1,b'MDIzNTM2MjUzNw==',b'MDIzNTM2MjUzNw==',东阿阿胶股份有限公司
283,000423,东阿阿胶,1,b'NTM2MjIyOTgzNA==',b'NTM2MjIyOTgzNA==',东阿阿胶股份有限公司
284,000423,东阿阿胶,1,b'NTM3MDQ3ODMwOQ==',b'NTM3MDQ3ODMwOQ==',东阿阿胶股份有限公司
285,000423,东阿阿胶,1,b'NjM1MDA1ODc0Mw==',b'NjM1MDM2NjMwMg==',东阿阿胶股份有限公司
286,000423,东阿阿胶,1,b'NzU1MDAyMjEwNA==',b'NzU1MDAyMjEwNA==',东阿阿胶股份有限公司
287,000423,东阿阿胶,1,b'MzU3MDE4NTU2OQ==',b'MzU3MDE4NTU2OQ==',东阿阿胶股份有限公司
288,000423,东阿阿胶,1,b'NTE5MjU3MDg0Mg==',b'NTE5MjU3MDg0Mg==',东阿阿胶股份有限公司
289,000423,东阿阿胶,1,b'NTEyNTE4NjA1OQ==',b'NTEyNTE4NjA1OQ==',东阿阿胶股份有限公司
290,000423,东阿阿胶,1,b'MDI5NDg3MTQ1OQ==',b'MDI5NDg3MTQ1OQ==',东阿阿胶股份有限公司
291,000423,东阿阿胶,1,b'MzExMzY4MzUzMg==',b'MzExMzY4MzUzMg==',东阿阿胶股份有限公司
292,000423,东阿阿胶,1,b'NjM1MDA1ODc0Mw==',b'NjM1MDA1ODc0Mw==',东阿阿胶股份有限公司
293,000425,徐工机械,1,b'NTE2MDUzNzc5OA==',b'NTE2MDUzNzc5OA==',徐工集团工程机械股份有限公司
294,000425,徐工机械,1,b'NTE2MDY3ODgwOQ==',b'NTE2MDY3ODgwOQ==',徐工集团工程机械股份有限公司
295,000425,徐工机械,1,b'NTE2MDAyMjk4Mg==',b'NTE2MDAyMjk4Mg==',徐工集团工程机械股份有限公司
296,000428,华天酒店,1,b'NzMxMjAxMjk4Mw==',b'NzMxMjAxMjk4Mw==',华天酒店集团股份有限公司
297,000488,晨鸣纸业,1,b'NTM2MTEwMjIyMg==',b'NTM2MTMyNjA1Mg==',山东晨鸣纸业集团股份有限公司
298,000488,晨鸣纸业,1,b'NTM2MTQxMTQxNw==',b'NTM2MTQxMTQxNw==',山东晨鸣纸业集团股份有限公司
299,000488,晨鸣纸业,1,b'NTM2MTEwMzg2Mg==',b'NTM2MTEwMzg2Mg==',山东晨鸣纸业集团股份有限公司
300,000488,晨鸣纸业,1,b'NTM2MTEwMjIyMg==',b'NTM2MTQxMTQyNw==',山东晨鸣纸业集团股份有限公司
301,000488,晨鸣纸业,1,b'NTM2MTEwMjIyMg==',b'NTM2MTEwMzg2MQ==',山东晨鸣纸业集团股份有限公司
302,000488,晨鸣纸业,1,b'NTM2MTEwMjIyMg==',b'NTM2MTEwMzEyMg==',山东晨鸣纸业集团股份有限公司
303,000488,晨鸣纸业,1,b'NTM2MTEwMjIyMg==',b'NTM2MTMyODA5NA==',山东晨鸣纸业集团股份有限公司
304,000488,晨鸣纸业,1,b'NTM2MTEwMjIyMg==',b'NTM2MTQxMTQwNQ==',山东晨鸣纸业集团股份有限公司
305,000506,中润资源,1,b'MDEwMDE5ODI0OQ==',b'MDEwMDE5ODI0OQ==',中润资源投资股份有限公司
306,000510,金路集团,1,b'ODM4MDMzMTUzNQ==',b'ODM4MDMzMTUzNQ==',四川金路集团股份有限公司
307,000511,*ST 烯碳,1,b'MDI0Mzk1NjA3MQ==',b'MDI0Mzk1NjA3MQ==',银基烯碳新材料集团股份有限公司
308,000513,丽珠集团,1,b'NTEzMzA2NDgxMg==',b'NTEzMzA2NDgxMg==',丽珠医药集团股份有限公司
309,000513,丽珠集团,1,b'NzU1MDAxMzk3MA==',b'NzU1MDAxMzk3MA==',丽珠医药集团股份有限公司
310,000513,丽珠集团,1,b'MDI0NDQ3MTYxMw==',b'MDI0NDQ3MTYxMw==',丽珠医药集团股份有限公司
311,000513,丽珠集团,1,b'NTIzMTQzMDcwNw==',b'NTIzMTQzMDcwNw==',丽珠医药集团股份有限公司
312,000513,丽珠集团,1,b'NDUxMjk5NDI5Mg==',b'NDUxMjk5NDI5Mg==',丽珠医药集团股份有限公司
313,000513,丽珠集团,1,b'NTEzMzA2NDg4Mw==',b'NTEzMzA2NDg4Mw==',丽珠医药集团股份有限公司
314,000513,丽珠集团,1,b'NzU2MDEzMTUyMQ==',b'NzU2MDEzMTUyMQ==',丽珠医药集团股份有限公司
315,000513,丽珠集团,1,b'NTMxMzUwMTY5OQ==',b'NTMxMzUwMTY5OQ==',丽珠医药集团股份有限公司
316,000513,丽珠集团,1,b'MDIzNTM2MzQzNA==',b'MDIzNTM2MzQzNA==',丽珠医药集团股份有限公司重庆办事处
317,000513,丽珠集团,1,b'NTMxMzQ5NjYxMw==',b'NTMxMzQ5NjYxMw==',丽珠医药集团股份有限公司
318,000513,丽珠集团,1,b'NzU2MDEzMTUyMQ==',b'NzU2MTIyMzI3Mg==',丽珠医药集团股份有限公司
319,000513,丽珠集团,1,b'OTMxMDc1NDMzMg==',b'OTMxMDc1NDMzMg==',丽珠医药集团股份有限公司
320,000513,丽珠集团,1,b'MDIzNTM4NTkxOA==',b'MDIzNTM4NTkxOA==',丽珠医药集团股份有限公司
321,000513,丽珠集团,1,b'NTUxMTk5NTkxNw==',b'NTUxMTk5NTkxNw==',丽珠医药集团股份有限公司
322,000513,丽珠集团,1,b'NzMxMjAxNTEwNA==',b'NzMxMjAxNTEwNA==',丽珠医药集团股份有限公司
323,000513,丽珠集团,1,b'OTUxMDQ3MDAyMg==',b'OTUxMDQ3MDAyMg==',丽珠医药集团股份有限公司
324,000517,荣安地产,1,b'NTc0MjYyNDE0NQ==',b'NTc0MjYyNDE0NQ==',荣安地产股份有限公司
325,000521,美菱电器,1,b'NTUxMTMxMzEzMA==',b'NTUxMTMxMzEzMA==',合肥美菱股份有限公司-海外
326,000521,美菱电器,1,b'NTUxMjk3MTIzOQ==',b'NTUxMjk3MTIzOQ==',合肥美菱股份有限公司
327,000521,美菱电器,1,b'NTUxMjk3MTIzOQ==',b'NTUxMzYyODQ2Mw==',合肥美菱股份有限公司-郑曼
328,000521,美菱电器,1,b'NTUxMzc1Nzg0MQ==',b'NTUxMzc1Nzg0MQ==',长虹美菱股份有限公司
329,000521,美菱电器,1,b'NTUxMzA1MTMxNg==',b'NTUxMzA1MTMxNg==',合肥美菱股份有限公司
330,000528,柳工,1,b'NzcyMDA0NTczMw==',b'NzcyMDA0NTczMw==',广西柳工机械股份有限公司
331,000528,柳工,1,b'NzcyMDA0NTczMw==',b'NTExMTY4MDk5Ng==',广西柳工机械股份有限公司
332,000528,柳工,1,b'NzcyMDA0NTczMw==',b'NzYwMjUxNTE4Mw==',广西柳工机械股份有限公司
333,000528,柳工,1,b'NzcyMDA0NTczMw==',b'NTM5MTU2Mzc1Mw==',山东柳工叉车有限公司--综合管理科
334,000528,柳工,1,b'NzcyMDA0NTczMw==',b'NTEwMzM2MjU3Mw==',广西柳工机械股份有限公司
335,000528,柳工,1,b'NzcyMDA0NTczMw==',b'NTUyMDM5NDI2NQ==',广西柳工机械股份有限公司
336,000528,柳工,1,b'NzcyMDA0NTczMw==',b'NTUyMDI2NzQwNw==',柳工国际营销事业部--配件部(蚌埠库)
337,000530,大冷股份,1,b'MDI1Mjk3NzE1NQ==',b'MDI1Mjk3NzE1NQ==',大连冷冻机股份有限公司
338,000530,大冷股份,1,b'MDI0MjQ4MzE4MQ==',b'MDI0MjQ4MzE4MQ==',大连冷冻机股份有限公司
339,000531,穗恒运A,1,b'MDIwMDA2MzAwNg==',b'MDIwMDA2MzAwNg==',广州恒运企业集团股份有限公司
340,000531,穗恒运A,1,b'MDIwMDA5NTYxMg==',b'MDIwMDA5NTYxMg==',广州恒运企业集团股份有限公司
341,000532,华金资本,1,b'NzU2MDIxNjgzMA==',b'NzU2MDIxNjgzMA==',珠海华金资本股份有限公司
342,000533,万家乐,1,b'NzU3MTI5OTUxMQ==',b'NzU3MTI5OTUxMQ==',广东顺钠电气股份有限公司
343,000536,华映科技,1,b'NTkxNTU5MTI5MQ==',b'NTkxNTU5MTI5MQ==',华映科技(集团)股份有限公司
344,000538,云南白药,1,b'MDI3Mzc1ODkyNQ==',b'MDI3Mzc1ODkyNQ==',云南白药集团股份有限公司
345,000538,云南白药,1,b'MDI1NTA0MDYxOA==',b'MDI1NTA0MDYxOA==',云南白药集团股份有限公司
346,000538,云南白药,1,b'ODcxMTU5ODY5Mw==',b'ODcxMTU5ODY5Mw==',云南白药集团股份有限公司
347,000538,云南白药,1,b'NzkxMDQ0ODA0Nw==',b'NzkxMDQ0ODA0Nw==',云南白药集团股份有限公司
348,000538,云南白药,1,b'ODcxMTU5ODY5Mw==',b'ODcxMjI1OTY4NA==',云南白药集团股份有限公司
349,000538,云南白药,1,b'NTUxMzc1MzMyOA==',b'NTUxMzc1MzMyOA==',云南白药集团股份有限公司
350,000538,云南白药,1,b'NTkxNTU5MDYxOA==',b'NTkxNTU5MDYxOA==',云南白药集团股份有限公司
351,000538,云南白药,1,b'MDI1MjQxMzgyOQ==',b'MDI1MjQxMzgyOQ==',云南白药集团股份有限公司
352,000539,粤电力A,1,b'MDIwMDAyNjI5MQ==',b'MDIwMDAyNjI5MQ==',广东电力发展股份有限公司
353,000540,中天金融,1,b'ODUxMDEyOTk1OA==',b'ODUxMDEyOTk1OA==',中天城投集团股份有限公司
354,000541,佛山照明,1,b'NzU3MzkwNTMyNg==',b'NzU3MTgwMTIwNQ==',佛山电器照明股份有限公司
355,000541,佛山照明,1,b'NzU3NDgwOTE4Nw==',b'NzU3NjU5NTYzNw==',佛山电器照明股份有限公司
356,000541,佛山照明,1,b'NzU3MzkwNTYwMQ==',b'NzU3MzkwNTYwMQ==',佛山电器照明股份有限公司
357,000541,佛山照明,1,b'NzU3Njc0MDQ3Mg==',b'NzU3Njc0MDQ3Mg==',佛山电器照明股份有限公司
358,000541,佛山照明,1,b'NzU3MzkwNTMyNg==',b'NzU3MTI2OTk4Mw==',佛山电器照明股份有限公司
359,000541,佛山照明,1,b'NzU3MzkwNTMyNg==',b'NzU3MzkwNTMyNg==',佛山电器照明股份有限公司
360,000541,佛山照明,1,b'NzU3NDgwOTE4Nw==',b'NzU3NjU5NTYzMw==',佛山电器照明股份有限公司
361,000541,佛山照明,1,b'NzU3NDgwOTE4Nw==',b'NzU3NjU5NTYzNQ==',佛山电器照明股份有限公司
362,000541,佛山照明,1,b'NzU3MzkwNTMyNg==',b'NzU3Njc0MjU4Mw==',佛山电器照明股份有限公司
363,000541,佛山照明,1,b'NzU3MzkwNTMyNg==',b'NzU3NDIzMzU3NA==',佛山电器照明股份有限公司
364,000546,金圆股份,1,b'NTcxNTYxNTYwMw==',b'NTcxNTYxNTYwMw==',金圆环保股份有限公司
365,000547,航天发展,1,b'NTkxMzQwNTkwOQ==',b'NTkxMzQwNTkwOQ==',航天工业发展股份有限公司
366,000553,沙隆达A,1,b'NzE2MTQ0Nzg1MQ==',b'NzE2MTQ0Nzg1MQ==',安道麦股份有限公司
367,000554,泰山石油,1,b'NTM4MDM3OTMyNA==',b'NTM4MDM3OTMyNA==',中国石化山东泰山石油股份有限公司
368,000558,莱茵体育,1,b'NTcxMDIzMTUxMA==',b'NTcxMDIzMTUxMA==',莱茵达体育发展股份有限公司
369,000561,烽火电子,1,b'OTE3MDMzMTE2OQ==',b'OTE3MDMzMTE2OQ==',陕西烽火电子股份有限公司
370,000561,烽火电子,1,b'OTE3MDMzMTc2Mg==',b'OTE3MDMzMTc2Mg==',陕西烽火电子股份有限公司
371,000561,烽火电子,1,b'OTE3MDMzMTM4OA==',b'OTE3MDMzMTM4OA==',陕西烽火电子股份有限公司
372,000563,陕国投A,1,b'MDIzNTM3NjM4MA==',b'MDIzNTM3NjM4MA==',陕西省国际信托股份有限公司
373,000563,陕国投A,1,b'MDIyNTk1NjM3NA==',b'MDIyNTk1NjM3NA==',陕西省国际信托股份有限公司
374,000563,陕国投A,1,b'MDI1NTA1MzYyMw==',b'MDI1NTA1MzYyMw==',陕西省国际信托股份有限公司
375,000563,陕国投A,1,b'MDI5MTcyOTAxOA==',b'MDI5MTcyOTAxOA==',陕西省国际信托股份有限公司
376,000563,陕国投A,1,b'NDExMzk5MDQxMQ==',b'NDExMzk5MDQxMQ==',陕西省国际信托股份有限公司
377,000563,陕国投A,1,b'MDI5MjM5NDM3NQ==',b'MDI5MjM5NDM3NQ==',陕西省国际信托股份有限公司
378,000563,陕国投A,1,b'MDI5NDg3Njc3OA==',b'MDI5NDg3Njc3OA==',陕西省国际信托股份有限公司
379,000563,陕国投A,1,b'NzU1MDAzMjM2Nw==',b'NzU1MDAzMjM2Nw==',陕西省国际信托股份有限公司
380,000563,陕国投A,1,b'MDEwMjQ2MDkwMA==',b'MDEwMjQ2MDkwMA==',陕西省国际信托股份有限公司
381,000563,陕国投A,1,b'MDI5NDg2OTI5Nw==',b'MDI5NDg2OTI5Nw==',陕西省国际信托股份有限公司
382,000563,陕国投A,1,b'MDEwNzgzNzkzMw==',b'MDEwNzgzNzkzMw==',陕西省国际信托股份有限公司
383,000563,陕国投A,1,b'MDI5NDM1MTUwMQ==',b'MDI5NDM1MTUwMQ==',陕西省国际信托股份有限公司
384,000563,陕国投A,1,b'MDI5NDg3NDQ1OQ==',b'MDI5NDg3NDQ1OQ==',陕西省国际信托股份有限公司
385,000563,陕国投A,1,b'MDI5NDg2OTE4MA==',b'MDI5NDg2OTE4MA==',陕西省国际信托股份有限公司
386,000563,陕国投A,1,b'MDIxODcwOTYwMw==',b'MDIxODcwOTYwMw==',陕西省国际信托股份有限公司
387,000563,陕国投A,1,b'MDI5NDg2OTE4Nw==',b'MDI5NDg2OTE4Nw==',陕西省国际信托股份有限公司
388,000563,陕国投A,1,b'MDI5NDg2OTE5Mg==',b'MDI5NDg2OTE5Mg==',陕西省国际信托股份有限公司
389,000563,陕国投A,1,b'NTUxMzc2MTgwMA==',b'NTUxMzc2MTgwMA==',陕西省国际信托股份有限公司
390,000565,渝三峡A,1,b'MDIzNTM3MDIyMQ==',b'MDIzNTM3MDIyMQ==',重庆三峡油漆股份有限公司
391,000565,渝三峡A,1,b'MDIzMTAzMjg4OA==',b'MDIzMTAzMjg4OA==',重庆三峡油漆股份有限公司
392,000565,渝三峡A,1,b'MDIzMjYxNjM2OQ==',b'MDIzMjYxNjM2OQ==',重庆三峡油漆股份有限公司
393,000565,渝三峡A,1,b'MDIzNTM2NjU5OQ==',b'MDIzNTM2NjU5OQ==',重庆三峡油漆股份有限公司
394,000570,苏常柴A,1,b'MDIwMDAxMzQxMA==',b'MDIwMDAxMzQxMA==',常柴股份有限公司
395,000570,苏常柴A,1,b'NTE5MTk4ODAzNw==',b'NTE5MTk4ODAzNw==',常柴股份有限公司
396,000570,苏常柴A,1,b'NTI3MDMyNTI3NQ==',b'NTI3MDMyNTI3NQ==',常柴股份有限公司
397,000571,新大洲A,1,b'MDIxNDA5NzU0MQ==',b'MDIxNDA5NzU0MQ==',新大洲控股股份有限公司
398,000576,广东甘化,1,b'NzUwMTEwMTQwNA==',b'NzUwMTEwMTQwNA==',江门甘蔗化工厂(集团)股份有限公司
399,000581,威孚高科,1,b'NTEwMTEwNTQyMA==',b'NTEwMTEwNTQyMA==',无锡威孚高科技集团股份有限公司
400,000581,威孚高科,1,b'NTEwMTUzMzg5OQ==',b'NTEwMTExOTg1Ng==',无锡威孚高科技集团股份有限公司
401,000581,威孚高科,1,b'NTEyNTg4MDQ1OQ==',b'NTEyNTg4MDQ1OQ==',无锡威孚高科技集团股份有限公司
402,000581,威孚高科,1,b'NTEwMzM0OTg4Nw==',b'NTEwMzM0OTg4Nw==',无锡威孚高科技集团股份有限公司
403,000581,威孚高科,1,b'NTEwMTY3Mjk5OA==',b'NTEwMTY3Mjk5OA==',无锡威孚高科技集团股份有限公司
404,000581,威孚高科,1,b'NTEwMjI4NjU1MQ==',b'NTEwMjI4NjU1MQ==',无锡威孚高科技集团股份有限公司
405,000581,威孚高科,1,b'NTEwMTUzMzg5OQ==',b'NTEwMTM1Mzk4OA==',无锡威孚高科技集团股份有限公司
406,000581,威孚高科,1,b'NTEwMzM2ODIyMQ==',b'NTEwMzM2ODIyMQ==',无锡威孚高科技集团股份有限公司
407,000581,威孚高科,1,b'NTEwMTUzMzg5OQ==',b'NTEwMTUzMzg5OQ==',无锡威孚高科技集团股份有限公司
408,000581,威孚高科,1,b'NTEwMTgyMzcwMQ==',b'NTEwMTgyMzcwMQ==',无锡威孚高科技集团股份有限公司
409,000589,黔轮胎A,1,b'NzkxMTUwMTg2NA==',b'NzkxMTUwMTg2NA==',贵州轮胎股份有限公司
410,000589,黔轮胎A,1,b'NzkxMTUwMTg2NA==',b'ODUxMTM3NjEyOQ==',贵州轮胎股份有限公司
411,000589,黔轮胎A,1,b'ODUxMTM3MzIzOQ==',b'ODUxMTM3MzIzOQ==',贵州轮胎股份有限公司
412,000592,平潭发展,1,b'NTkxMjA1NjUzNQ==',b'NTkxMjA1NjUzNQ==',中福海峡(平潭)发展股份有限公司
413,000597,东北制药,1,b'MDI0NDQ3MzE3Mw==',b'MDI0NDQ3MzE3Mw==',东北制药集团股份有限公司
414,000597,东北制药,1,b'MDI0NDQ3MzE3Mw==',b'MDI0NDQ3NDY4OA==',东北制药集团股份有限公司
415,000597,东北制药,1,b'MDI0NDQ3MjIzMg==',b'MDI0NDQ3MjIzMg==',东北制药集团股份有限公司
416,000597,东北制药,1,b'MDI0NDQ3MTcyNg==',b'MDI0NDQ3MTcyNg==',东北制药集团股份有限公司
417,000597,东北制药,1,b'MDI0NDQ3MzE3Mw==',b'MDI0NDQ3NDY4Ng==',东北制药集团股份有限公司
418,000600,建投能源,1,b'MzExMzY4OTk5NA==',b'MzExMzY4OTk5NA==',河北建投能源投资股份有限公司
419,000606,神州易桥,1,b'OTcxMDQyNTY2Nw==',b'OTcxMDQyNTY2Nw==',顺利办信息服务股份有限公司
420,000609,中迪投资,1,b'MDEwMDQ1NDQxMg==',b'MDEwMDQ1NDQxMg==',北京中迪投资股份有限公司
421,000615,京汉股份,1,b'MDEwMDIyMTY4Nw==',b'MDEwMDIyMTY4Nw==',京汉实业投资集团股份有限公司
422,000616,海航投资,1,b'MDEwOTgxNjY4Mg==',b'MDEwOTgxNjY4Mg==',海航投资集团股份有限公司
423,000619,海螺型材,1,b'NTE0MTg2NDEyNA==',b'NTE0MTg2NDEyNA==',芜湖海螺型材科技股份有限公司
424,000619,海螺型材,1,b'MDI1NTAzNjgwMg==',b'MDI1NTAzNjgwMg==',芜湖海螺型材料科技股份有限公司
425,000619,海螺型材,1,b'NTE2MDY4MzAyMg==',b'NTE2MDY4MzAyMg==',芜湖海螺型材科技股份有限公司
426,000630,铜陵有色,1,b'NTYyMDA2Njc2NQ==',b'NTYyMDA2Njc2NQ==',铜陵有色金属集团股份有限公司
427,000630,铜陵有色,1,b'NTYyMDA2Njc2NQ==',b'NTYyMDI0MjQ4Nw==',铜陵有色金属集团股份有限公司
428,000635,英力特,1,b'OTUyMDAyNzc5NQ==',b'OTUyMDAyNzc5NQ==',宁夏英力特化工股份有限公司
429,000636,风华高科,1,b'NzU4MTEwMDA0NQ==',b'NzU4MTEwMDA0NQ==',广东风华高新科技股份有限公司
430,000636,风华高科,1,b'NzU4MTEyMDM4Mw==',b'NzU4MTEyMDM4Mw==',广东风华高新科技股份有限公司
